,name,region,X,Y
287,Knockando 12 Year Old,Speyside Whisky,-0.854624279933741,-0.2556370550182836
288,Bruichladdich The Organic 2010,Islay Whisky,-0.3112778499047991,0.07275413941128651
289,Benromach Contrasts Organic,Speyside Whisky,-0.3034576078548722,-0.21758663511644696
290,Macduff 18 Year Old 1997 (cask 5852) - Ancient Mariner,Highland Whisky,-0.00923547720867085,-0.0719518086874615
291,Balblair 25 Year Old,Highland Whisky,0.0647686825339367,-0.24403437719038878
292,Glen Ord 11 Year Old 2010 (cask 108) - The Wild Scotland Collection (Deerstalker),Highland Whisky,0.05295414026217157,0.044257386349000394
293,Linkwood 14 Year Old 2007 (cask 358018) - James Eadie,Speyside Whisky,-0.19788919104441516,-0.1895142742020366
294,Highland Park Triskelion,Island Whisky,-0.1680313788416138,0.2901367466080213
295,Tullibardine 225 Sauternes Cask Finish,Highland Whisky,0.27422416420722945,-0.41598491272494376
296,Benriach Heart of Speyside,Speyside Whisky,0.5515541672894871,0.545429873561946
297,"Glenlossie 10 Year Old 2010 (casks 2930, 6389, & 10877) - Small Batch (James Eadie)",Speyside Whisky,-0.3542897282743006,-0.24398632685529537
298,"Linkwood 10 Year Old 2010 (casks 310619, 310620 & 310621) - Small Batch (James Eadie)",Speyside Whisky,0.17143514690074524,-0.03850618405516709
299,Annandale Man O’Sword Vintage 2017 - S.T.R Cask (cask 381),Lowland Whisky,0.4404963373568046,0.6369447727817896
300,Auchroisk 7 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.27410326148280634,0.21915805755961734
301,Aberfeldy 20 Year Old 1998 - Exceptional Cask Series,Highland Whisky,-0.4945910531680312,-0.2987217637586991
303,Glen Elgin 12 Year Old - Chorlton Whisky,Speyside Whisky,-0.5093983008719136,-0.158397053896324
304,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.028012707017281396,-0.2766044486030447
305,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.028012707017281396,-0.2766044486030447
306,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.7965845965379218,0.19608775644463827
307,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.7965845965379218,0.19608775644463827
308,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.028012707017281396,-0.2766044486030447
309,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.028012707017281396,-0.2766044486030447
310,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.7965845965379218,0.19608775644463827
311,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.7965845965379218,0.19608775644463827
312,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.028012707017281396,-0.2766044486030447
313,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.028012707017281396,-0.2766044486030447
314,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.7965845965379218,0.19608775644463827
315,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.7965845965379218,0.19608775644463827
316,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.028012707017281396,-0.2766044486030447
317,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.028012707017281396,-0.2766044486030447
318,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.7965845965379218,0.19608775644463827
319,Teaninich 10 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.7965845965379218,0.19608775644463827
320,Glenlossie 25 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.9341182799360923,-0.056367478252664284
321,Glencadam Reserva Andalucía,Highland Whisky,-0.4076488699023851,-0.1315326724936024
322,Balvenie 19 Year Old - The Edge of Burnhead Wood,Speyside Whisky,-0.1647182233985735,-0.03448390379434481
323,Dalmore 14 Year Old Oloroso Cask Finish (Darkness),Highland Whisky,-0.4103273543419814,-0.2159833427040185
324,Port Charlotte 14 Year Old (That Boutique-y Whisky Company),Islay Whisky,0.3607256838564175,-0.020568222015028545
325,Laphroaig 25 Year Old Cask Strength (2020 Release),Islay Whisky,0.8219414572491657,0.38001404638501196
326,Glenburgie 20 Year Old 1999 (cask 13711) - Old Particular (Douglas Laing),Speyside Whisky,-0.3354887140324533,-0.537244644962987
327,Glencadam 13 Year Old 2006 (cask 336100) - Port Pipe Matured,Highland Whisky,-0.9567388079810772,0.020662041246577112
328,Linkwood 13 Year Old 2008 (cask 803636) - Un-Chillfiltered Collection (Signatory),Speyside Whisky,-0.15722335776283852,-0.04261074075284181
329,Glencadam 13 Year Old - The Reawakening,Highland Whisky,-0.32970195845962513,0.02560441276601083
330,Glenlossie 8 Year Old 2011 (cask 13790)  - Provenance (Douglas Laing),Speyside Whisky,-0.07358518643388091,-0.07862233650768122
331,Balmenach 16 Year Old Moscatel Cask Finish (Darkness),Speyside Whisky,-0.3813165128869157,-0.39600616881716566
333,Highland Park 21 Year Old 1999 (cask  14573) - Old Particular (Douglas Laing),Island Whisky,-0.2774267975657552,-0.2348368360014852
334,"Benrinnes 9 Year Old (casks 311154, 312817 & 312824) - Small Batch (James Eadie)",Speyside Whisky,0.07211947017166563,-0.13701599372572587
335,Glenmorangie Grand Vintage Malt 1996 (bottled 2019) - Bond House No.1,Highland Whisky,0.22327884090875003,-0.3029606512979107
336,Auchroisk 21 Year Old Moscatel Cask Finish (Darkness),Speyside Whisky,-0.42431785027744195,-0.2450784799986377
337,Deanston 15 Year Old Marsala Cask Finish,Highland Whisky,-0.3307997271787827,-0.1828383096342765
338,Highland Park Fire Edition 15 Year Old,Island Whisky,0.5800020394228025,0.25353912263403716
341,Bruichladdich Islay Barley 2012,Islay Whisky,-0.41346367870142886,0.10077151484605469
342,Caperdonich 30 Year Old - Secret Speyside Collection,Speyside Whisky,0.4422891471389079,-0.13160859070222436
343,Kilchoman Machir Bay Gift Pack with 2x Glasses,Islay Whisky,0.012370134054248805,0.26455260683018506
344,Bowmore 21 Year Old 1998 (cask 14178) - Old Particular (Douglas Laing),Islay Whisky,-0.5109426584118559,1.0925162465175555
345,Tomatin 12 Year Old 2008 Monbazillac Cask Finish - French Collection,Highland Whisky,-0.8946854864574634,-0.04811504619177397
346,Tobermory 12 Year Old 2007 Port Pipe Finish,Island Whisky,-0.4769820103999439,-0.24299954861228967
347,Glencadam 20 Year Old 1999 (cask 1) - Pedro Ximénez Sherry Butt Matured,Highland Whisky,-0.8603777861424611,-0.40643615885495543
348,Allt-á-Bhainne 25 Year Old 1995 (cask 187841) - Mission Gold (Murray McDavid),Speyside Whisky,-0.17712424136451813,-0.37863587874746035
349,Glengoyne Balbaína,Highland Whisky,-0.40786123547438874,-0.16652403533994034
350,Tomatin 12 Year Old 2008 Sauternes Cask Finish - French Collection,Highland Whisky,-0.6989653107702278,-0.14495172106554446
351,The Glenrothes 1976 (cask 2677) (bottled 2015),Speyside Whisky,-0.7227422117982256,0.2520596503138328
352,Glentauchers 10 Year Old 2011 (cask 423) - Cask Collection (A.D. Rattray),Speyside Whisky,-0.24522976463679397,-0.4711600833516242
353,Tomintoul Seiridh,Speyside Whisky,-0.29909149513282024,-0.5239250947593868
354,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
355,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
356,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
357,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
358,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
359,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
360,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
361,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
362,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
363,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
364,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
365,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
366,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
367,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
368,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
369,Singleton of Dufftown 12 Year Old Gift Pack with 2x Glasses,Speyside Whisky,0.3251299423889516,-0.4258070534117484
370,The GlenDronach Forgue 10 Year Old,Highland Whisky,-0.9052812104459751,-0.6837416072048572
371,Aultmore 8 Year Old 2011 (cask 13731) - Provenance (Douglas Laing),Speyside Whisky,-1.3153408834081257,0.17824200899732595
372,Aultmore 10 Year Old - Discovery (Gordon & Macphail),Speyside Whisky,0.16756609041577147,0.15402158567755106
373,GlenDronach Traditionally Peated,Highland Whisky,-0.41457790263140315,-0.48321755629029794
374,Laphroaig Four Oak 1L,Islay Whisky,-0.5887893001834004,0.6745476178646925
375,Glenrothes 9 Year Old 2011 - Strictly Limited (Càrn Mòr),Speyside Whisky,0.1566865003799577,-0.632323221918391
376,Highland Park Full Volume,Island Whisky,0.2482424349034445,0.02299895358230525
377,Dailuaine 8 Year Old (Release 3) - Concept 8,Speyside Whisky,-0.056921463366692154,-0.3233863247065364
378,Glen Moray Classic Peated,Speyside Whisky,-0.39438670211113486,0.6032357455998818
379,Glen Moray 23 Year Old 1996 (cask 7849) - The Whisky Cellar,Speyside Whisky,-0.9227710660844867,-0.19752037464807837
380,Caol Ila 10 Year Old - Single Minded (Douglas Laing),Islay Whisky,-0.6594926864188168,0.7728340503522605
381,Glencadam 14 Year Old 2005 (cask 1) - Sherry Butt Matured,Highland Whisky,0.49978207718965306,-0.4255055475032977
382,Blair Athol 21 Year Old (That Boutique-y Whisky Company),Highland Whisky,-0.513836966690168,0.03017577797865463
383,Dailuaine 19 Year Old 1998 (cask 9288) - Mackillop's Choice,Speyside Whisky,-0.3676886208460823,0.0747368296157691
384,Cardhu 11 Year Old (Special Release 2020),Speyside Whisky,0.15643356275353,-0.18411599257863084
385,GlenAllachie 8 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.32411668772908847,0.3282125561685575
386,Teaninich 13 Year Old 2008 (casks 702611 & 702615) - Un-Chillfiltered Collection (Signatory),Highland Whisky,-0.06176819188685027,0.056586404820116586
387,"Caol Ila 9 Year Old 2011 (casks 303558, 303559 & 312141) - Small Batch (James Eadie)",Islay Whisky,-0.02825269105194839,1.3330961867322506
388,Smokehead Sherry Bomb,Islay Whisky,-0.5795628545764786,0.9087092174161162
389,Miltonduff 29 Year Old 1990 (cask 16248) - The First Editions (Hunter Laing),Speyside Whisky,-0.3743528318176186,-0.04905050725105002
390,Glen Spey 12 Year Old - Flora and Fauna,Speyside Whisky,0.2425020653786773,-0.042627790528333306
391,Glen Garioch 1797 Founder's Reserve,Highland Whisky,0.07566189895816473,0.2694717664151043
392,Loch Lomond 45 Year Old - Remarkable Stills Series,Highland Whisky,-0.09979153997945284,-0.11279537754271217
393,Bowmore 18 Year Old (That Boutique-y Whisky Company),Islay Whisky,-0.6475267380961041,0.4820093751310351
394,Linkwood 12 Year Old - Flora and Fauna,Speyside Whisky,0.5277507122464445,-0.079047167283748
395,Ardmore 17 Year Old 2000 (cask CM242) - The Golden Cask (House of Macduff),Highland Whisky,-0.3657345860039056,-0.15435941403515963
396,Braeval - Skene Whisky,Speyside Whisky,-0.749011684502376,-0.31942281019861596
398,SPEY Chairman’s Choice Gift Set,Speyside Whisky,-0.42487871026501955,-0.27339863415303534
399,Jura 18 Year Old,Island Whisky,-1.0024085097204558,-0.4172576556358863
400,Ledaig 11 Year Old (That Boutique-y Whisky Company),Island Whisky,0.1832349204021983,0.19966364678870735
401,Octomore 10.3 6 Year Old Islay Barley,Islay Whisky,-0.08266324436146977,1.3589015466471863
402,Tormore 7 Year Old 2012 - Hepburn's Choice (Langside),Speyside Whisky,-0.47713888518196224,0.40648266793897414
403,Longmorn 2005 (bottled 2020) - Distillery Labels (Gordon & MacPhail),Speyside Whisky,-0.36627749716004643,-0.3782852196173235
404,Glenmorangie 10 Year Old - The Original 35cl,Highland Whisky,0.7563222345527577,-0.19828139588664795
405,Bruichladdich 15 Year Old 2006 (cask 722) - Auld Goonsy's Malt,Islay Whisky,-0.4220713175760054,-0.031025061964920858
406,The Glenrothes Whisky Maker's Cut - Soleo Collection,Speyside Whisky,-0.3038463239293665,-0.14961633302180738
407,Inchgower 13 Year Old 2008 (cask 354554) - James Eadie,Speyside Whisky,-0.29191537331163087,0.3270566692185005
408,Glenrothes 11 Year Old - Discovery (Gordon & MacPhail),Speyside Whisky,-0.22423988046023005,-0.5383990193641471
409,Blair Athol 8 Year Old (Release 1) - Concept 8,Highland Whisky,-0.03404689372626002,-0.2593504658478659
410,Mannochmore 13 Year Old 2007 (casks 6666 & 6669) - Signatory,Speyside Whisky,-0.2614326837105792,-0.02755695314865631
411,Octomore 6 Year Old (That Boutique-y Whisky Company),Islay Whisky,-0.5150306257015721,1.3688823426859364
412,Old Ballantruan 15 Year Old,Speyside Whisky,-0.4864669762384677,0.3712484521599345
413,Blair Athol 12 Year Old 2008 (cask 2) - Cask Strength Collection (Signatory),Highland Whisky,0.20314964774174277,-0.5370371023217864
414,Allt-á-Bhainne 12 Year Old 2008 (cask 169) - Monologue (Chapter 7),Speyside Whisky,-0.1189243218585268,0.08738560052489504
415,Octomore 10.4 3 Year Old,Islay Whisky,-0.01647965173882794,0.539793937935958
416,Glen Moray Classic Port Cask Finish,Speyside Whisky,-0.2663277608010463,-0.22960224064227272
417,Auchentoshan 24 Year Old (That Boutique-y Whisky Company),Lowland Whisky,-0.37196069797292625,-0.19387784731868385
418,Glenmorangie 10 Year Old - The Original 1.5l,Highland Whisky,0.7563222345527577,-0.19828139588664795
419,Jura 29 Year Old 1992 (cask 2495) - Cask Strength Collection (Signatory),Island Whisky,-0.1626267818933769,0.10410354303293108
420,Talisker 10 Year Old Campfire Hot Chocolate Kit,Island Whisky,0.4412195540160519,1.1688695058978176
421,Auchroisk 12 Year Old 2008 (casks 816420 & 816423) - Signatory,Speyside Whisky,-0.7999336733850828,-0.26391509023192256
422,SPEY 8 Year Old 2013 (cask 18) - Spirit of Speyside 2021,Speyside Whisky,-0.3434860018663448,0.16080157002766074
423,Glen Grant 27 Year Old 1989 (cask 23046) - Mackillop's Choice,Speyside Whisky,-0.06918959582937767,-0.47778565936726813
424,Glenrothes 21 Year Old 1998 (cask 13522) - Xtra Old Particular (Douglas Laing),Speyside Whisky,0.3438702001228856,-0.37544982995823334
425,Royal Brackla 12 Year Old (That Boutique-y Whisky Company),Speyside Whisky,0.5410720720737033,0.062483202385815284
426,Old Pulteney 10 Year Old (1L),Highland Whisky,-0.31633752913191954,0.11278003268227846
427,Tormore  26 Year Old 1992 (cask 16487) - The First Editions (Hunter Laing),Speyside Whisky,-0.11801037125611567,0.009080330665645814
428,Tormore 28 Year Old - Chorlton Whisky,Speyside Whisky,-0.290330976786918,0.15296297358530028
429,Ledaig 12 Year Old - Discovery (Gordon & MacPhail),Island Whisky,-0.2719042244777229,1.4118170883942496
430,Linkwood 11 Year Old (cask 804348) - The Sipping Shed,Speyside Whisky,-0.10512580370275396,-0.27357538708230433
431,Glencadam 11 Year Old 2008 (cask 881) - First-Fill Bourbon Cask Matured,Highland Whisky,0.26755796857180264,-0.22521578397872408
432,Bunnahabhain 10 Year Old - Discovery (Gordon & MacPhail),Islay Whisky,-0.14912567484503292,0.2898097376993715
434,Craigellachie 12 Year Old 2008 (cask 900365/366/367) - Benchmark (Murray McDavid),Speyside Whisky,0.11518848114844767,-0.5345030875041723
435,Speyside 26 Year Old (That Boutique-y Whisky Company),Speyside Whisky,-0.6569886090218097,-0.26574050507050917
436,Royal Brackla 18 Year Old Palo Cortado Sherry Cask Finish,Speyside Whisky,-0.06903478441940848,-0.43720080120300275
437,"Deanston 11 Year Old 2009 (cask 5211) - The Cooper's Choice (The Vintage Malt Whisky Co,)",Highland Whisky,-0.2519767705677261,-0.1819887162441925
438,Glen Spey 24 Year Old 1994 (cask 2139) - Celebration Of The Cask (Càrn Mòr),Speyside Whisky,0.012233599623472582,-0.32883068853006553
439,1770 Peated Gift Pack with 2x Glasses,Lowland Whisky,-0.002884039869573002,0.43820266197699376
440,Bowmore 1992 (bottled 2017) - Mackillop's Choice,Islay Whisky,0.11122136692156759,0.5529451790873707
441,Glenfiddich 50 Year Old,Speyside Whisky,0.7050075192001648,0.2066159886239184
442,Macduff 11 Year Old 2007 - Poise and Perseverance,Highland Whisky,0.11274099154828414,-0.3093496755131951
443,Tomintoul 2001 (bottled 2020) (cask 37) - Bourbon Barrel Matured,Speyside Whisky,0.29857082702874244,-0.24711729197197624
444,Glenburgie 14 Year Old 2004 - Connoisseurs Choice (Gordon & MacPhail),Speyside Whisky,-0.49086694499673833,-0.5545848426381659
445,Tullibardine 228 Burgundy Cask Finish,Highland Whisky,0.3771911012140545,-0.4502632331381896
446,The Glenturret Breabach 15 Year Old,Highland Whisky,-0.578921143618077,-0.0819832369920599
447,SPEY 12 Year Old Peated,Speyside Whisky,0.26264995232319965,0.19288083990159371
448,Glenglassaugh Torfa,Highland Whisky,0.4046296043880425,0.6545973990866023
449,Glen Moray 12 Year Old (That Boutique-y Whisky Company),Speyside Whisky,0.2593952225823625,-0.2822358002271231
450,Craigellachie 10 Year Old - Batch 6 (That Boutique-y Whisky Company),Speyside Whisky,-0.9612395518177344,-0.028214856762478785
451,Glen Moray 18 Year Old - Elgin Heritage,Speyside Whisky,-0.6928146790719201,-0.187307990094184
452,Tullibardine 4 Year Old 2016 (cask 659812/14/46) - Benchmark (Murray McDavid),Highland Whisky,-0.11663424523133603,-0.5410051695064557
453,Tomatin 8 Year Old Bourbon & Sherry Casks,Highland Whisky,-0.22866200424466904,-0.2537392054336237
455,Beinn Dubh Thunder in the Glens 20th Anniversary,Speyside Whisky,0.04597209376994005,-0.5249139356770703
456,Bunnahabhain - Skene Whisky,Islay Whisky,-0.2169383925451874,0.6883362057487095
457,Ledaig 13 Year Old 2007 (cask 800022) - Smoke & Glory (Heroes & Heretics),Island Whisky,-0.4107102564842321,0.7322786050688542
458,Teaninich 8 Year Old (Release 4) - Concept 8,Highland Whisky,-0.30651301755738736,-0.28476252340497726
